row,plc,horseno,horse,jockey,trainer,actualwt,declarwt,draw,finishtime,winodds,date,raceno,class,distance
0,1,10,PRAWN BABA(A002),J Moreira,J Size,115,1077,9,1.46.44,3.1,05/03/17,11,2,1800
1,2,7,CIRCUIT KING(T324),J Moreira,A S Cruz,120,1074,12,1.09.82,3.4,14/06/15,1,1,1200
1,2,7,DIEGO KOSTA(T357),J Moreira,J Size,125,1170,6,0.56.62,6.9,18/10/15,1,4,1000
1,2,1,GIDDY GIDDY(S367),J Moreira,J Size,133,1121,4,0.58.41,6.1,22/10/15,1,5,1000
1,2,5,DOUBLE MASTER(P105),J Moreira,T K Ng,128,1079,9,0.58.48,4.1,17/02/16,1,5,1000
1,2,8,PERPETUAL JOYANCE(V229),J Moreira,J Size,127,1156,5,0.57.74,2.7,24/02/16,1,4,1000
1,2,6,ORACLE(N115),J Moreira,D Cruz,128,1092,11,1.41.85,5.1,31/03/16,1,5,1650
1,2,3,ARM RUNDA(V248),J Moreira,J Size,126,1163,1,1.11.16,2.3,22/05/16,1,1,1200
1,2,9,RESPECT(T359),J Moreira,J Moore,119,1136,3,1.09.01,4.6,05/06/16,1,4,1200
1,2,2,JIMSON THE FAMOUS(T253),J Moreira,C H Yip,131,1042,10,1.39.77,2.4,17/12/16,1,5,1650
1,2,1,CHEER WIN(V347),J Moreira,P F Yiu,133,1124,12,1.10.51,4.9,15/03/17,1,4,1200
1,2,6,GOLDEN PARTNERS(S286),J Moreira,A T Millard,128,1082,7,1.42.19,3.2,29/03/17,1,5,1650
1,2,4,GRAN MASTER(V336),J Moreira,L Ho,124,1113,3,1.48.08,3.1,31/05/17,1,4,1800
1,2,2,MR VANILLA(S209),J Moreira,D E Ferraris,132,1045,7,1.42.02,7.6,14/10/15,2,5,1650
1,2,3,CHIN CHUN(S445),J Moreira,J Size,129,1085,4,1.10.84,6.8,11/11/15,2,4,1200
1,2,5,MIGHTY GAINS(P260),J Moreira,K L Man,130,1114,4,1.10.79,5.1,06/12/15,2,5,1200
1,2,13,FOREST COLOURS(P167),J Moreira,K W Lui,115,1105,9,1.36.32,3.4,27/12/15,2,5,1600
1,2,12,MOLLY'S JADE STAR(T216),J Moreira,P F Yiu,122,1167,10,1.10.65,1.8,24/01/16,2,4,1200
1,2,8,MOLLY'S JADE STAR(T216),J Moreira,P F Yiu,124,1168,12,1.09.70,2.7,14/02/16,2,4,1200
1,2,2,ONE OF A KIND(M391),J Moreira,C H Yip,133,1092,7,1.51.18,2.7,17/02/16,2,5,1800
1,2,1,THE SYLPH(T055),J Moreira,D E Ferraris,131,1016,5,1.40.23,2.7,18/05/16,2,4,1650
1,2,2,FLYING MONKEY(T361),J Moreira,W Y So,131,1075,6,1.11.00,2.7,05/10/16,2,4,1200
1,2,9,DOUBLE POINT(S246),J Moreira,C Fownes,126,1016,10,1.42.50,7.9,26/10/16,2,5,1650
1,2,2,VITAL SPRING(A057),J Moreira,J Size,128,1107,5,1.09.94,2.2,12/03/17,2,4,1200
1,2,6,REGENCY DARLING(T138),J Moreira,K L Man,123,1225,2,1.09.52,3.1,21/06/15,3,4,1200
1,2,8,GLENEALY PRIZE(T181),J Moreira,P O'Sullivan,125,1251,6,1.10.13,1.9,21/11/15,3,4,1200
1,2,3,TOP BONUS(T132),J Moreira,J Size,128,1197,7,0.57.56,6.2,01/01/16,3,4,1000
1,2,4,TOWERING STORM(M401),J Moreira,P O'Sullivan,131,1083,8,2.18.78,6,20/01/16,3,4,2200
1,2,8,BE THERE AHEAD(S193),J Moreira,L Ho,125,1054,5,1.24.40,2,24/01/16,3,5,1400
1,2,2,SUPER JOCKEY(P195),J Moreira,A T Millard,120,1129,1,0.55.17,7.6,06/03/16,3,1,1000
1,2,4,AMAZING KIDS(T179),J Moreira,J Size,123,1155,3,1.08.66,2.1,03/04/16,3,1,1200
1,2,4,PACKING LLAREGYB(S109),J Moreira,A Schutz,126,1117,1,1.08.49,4.6,06/04/16,3,1,1200
1,2,5,WINNING VIBE(V147),J Moreira,C W Chang,126,1159,9,0.55.80,2.6,16/04/16,3,4,1000
1,2,9,RESPECT(T359),J Moreira,J Moore,122,1141,11,1.09.20,4.4,01/07/16,3,4,1200
1,2,3,PREMIERE(A051),J Moreira,J Size,129,1116,12,0.57.34,2.9,27/11/16,3,4,1000
1,2,11,BEAT THE CLOCK(V397),J Moreira,J Size,117,1127,12,1.22.17,1.8,11/12/16,3,3,1400
1,2,4,HAPPY HAPPY STAR(A011),J Moreira,K L Man,125,1139,12,1.09.96,4.5,14/01/17,3,4,1200
1,2,11,VICTOR EMPEROR(S425),J Moreira,C H Yip,118,1120,1,1.10.23,2.5,29/03/17,3,4,1200
1,2,1,REDWOOD BABY(P358),J Moreira,C S Shum,133,1015,3,1.41.54,2.3,11/11/15,4,4,1650
1,2,2,UNBEATABLE GUTS(S231),J Moreira,L Ho,133,1101,3,1.23.05,1.7,14/11/15,4,4,1400
1,2,3,COUNTRY MELODY(T011),J Moreira,J Size,127,1091,7,0.57.32,4.1,31/01/16,4,2,1000
1,2,5,ORACLE(N115),J Moreira,D Cruz,128,1085,3,1.42.73,5.3,16/03/16,4,5,1650
1,2,9,NEWSWIRE FREE(S407),J Moreira,P F Yiu,122,1099,7,1.41.50,3.5,20/04/16,4,4,1650
1,2,6,LOVE SHOCK(V287),J Moreira,J Size,128,1277,14,0.56.55,3.4,14/05/16,4,4,1000
1,2,3,AMAZING KIDS(T179),J Moreira,J Size,126,1153,3,1.08.56,1.9,22/05/16,4,1,1200
1,2,5,APACHE SPIRIT(T095),J Moreira,C Fownes,128,1075,8,1.40.53,3.3,01/06/16,4,4,1650
1,2,5,HOUSE OF FUN(V092),J Moreira,J Size,126,1222,9,1.34.37,3.8,19/06/16,4,4,1600
1,2,5,OPTIMISM(S150),J Moreira,D E Ferraris,125,1062,12,1.10.65,13,22/06/16,4,5,1200
1,2,5,CALIFORNIA JOY(T406),J Moreira,A S Cruz,128,1180,2,1.35.27,2.1,01/10/16,4,3,1600
1,2,2,SPEEDY ACHIEVER(V021),J Moreira,A T Millard,132,1222,4,1.11.05,2.9,23/11/16,4,4,1200
1,2,8,RESPECT(T359),J Moreira,J Moore,123,1161,2,1.09.65,2.2,18/01/17,4,4,1200
1,2,3,HIGH VOLATILITY(V081),J Moreira,K W Lui,131,1150,1,1.10.13,3.3,22/01/17,4,4,1200
1,2,2,CIRCUIT KING(T324),J Moreira,A S Cruz,132,1125,12,1.10.83,2.7,25/01/17,4,4,1200
1,2,1,PENANG HALL(T062),J Moreira,D J Hall,133,1238,4,1.22.74,2.9,12/03/17,4,4,1400
1,2,2,GO GO WIN(S073),J Moreira,P F Yiu,131,1197,10,1.41.64,3.8,15/03/17,4,4,1650
1,2,6,RIGHT CALL(V024),J Moreira,J Size,124,1116,12,1.09.60,3.8,09/04/17,4,3,1200
1,2,9,FUN TAPESTRY(P443),J Moreira,C W Chang,118,1089,4,1.10.03,5.2,06/09/15,5,4,1200
1,2,4,AMAZING FEELING(V031),J Moreira,R Gibson,127,1133,12,1.10.77,3.4,16/12/15,5,4,1200
1,2,3,SHARP HUNTER(P097),J Moreira,D E Ferraris,130,1111,4,1.11.07,4.6,23/12/15,5,4,1200
1,2,1,FANTASTICO(P178),J Moreira,P F Yiu,133,1087,2,0.57.38,2.8,02/03/16,5,4,1000
1,2,5,TEAM SWEET(V089),J Moreira,J Moore,131,1084,12,1.35.79,3.1,10/04/16,5,4,1600
1,2,10,ALLCASH(T195),J Moreira,A T Millard,115,1163,5,2.17.31,2.1,20/04/16,5,3,2200
1,2,4,HOME RUN(V101),J Moreira,Y S Tsui,125,1098,8,1.23.03,2.5,01/05/16,5,4,1400
1,2,4,DIEGO KOSTA(T357),J Moreira,J Size,123,1119,7,1.09.42,3,14/05/16,5,3,1200
1,2,7,FLYING MONKEY(T361),J Moreira,W Y So,124,1064,9,1.10.42,3,06/07/16,5,4,1200
1,2,5,C P POWER(V037),J Moreira,A T Millard,127,1056,7,0.57.97,3.4,28/09/16,5,4,1000
1,2,11,FLYING MACHINE(T413),J Moreira,W Y So,117,1085,7,1.39.51,2.8,04/12/16,5,4,1650
1,2,3,HIGH VOLATILITY(V081),J Moreira,K W Lui,132,1157,8,1.10.17,3.1,08/03/17,5,4,1200
1,2,12,POWERMAX(A009),J Moreira,R Gibson,115,1132,12,1.10.33,3.4,22/03/17,5,3,1200
1,2,6,SMART UNION(P268),J Moreira,K W Lui,123,1111,4,1.40.45,7.8,03/05/17,5,4,1650
1,2,9,CHEER WIN(V347),J Moreira,P F Yiu,119,1113,11,1.09.90,5.3,28/06/17,5,3,1200
1,2,8,VARA PEARL(S138),J Moreira,A T Millard,126,1031,9,1.42.23,2.6,09/09/15,6,4,1650
1,2,4,KING OF HOUSEHOLD(P444),J Moreira,D J Hall,130,1111,5,1.09.96,2,13/09/15,6,4,1200
1,2,6,GO-GETTER(S303),J Moreira,J Size,124,1101,3,1.42.05,2.7,01/11/15,6,4,1650
1,2,4,RIGHT CALL(V024),J Moreira,J Size,130,1142,1,1.22.58,2.8,17/01/16,6,4,1400
1,2,4,RAPPER DRAGON(V082),J Moreira,J Moore,128,1173,12,1.22.87,2.2,20/03/16,6,2,1400
1,2,10,NEWSWIRE FREE(S407),J Moreira,P F Yiu,121,1125,8,1.42.86,5.2,05/10/16,6,4,1650
1,1 DH,12,SEA JADE(V307),J Moreira,J Moore,115,1191,8,1.09.90,2,15/02/17,6,1,1200
1,2,4,WAYFOONG VINNIE(V055),J Moreira,J Size,124,1117,9,0.57.09,2.6,29/03/17,6,3,1000
1,2,11,SHADOWFAXE(P381),J Moreira,J Size,115,1188,5,1.09.49,4.1,24/06/15,7,3,1200
1,2,13,KIRAM(T093),J Moreira,D E Ferraris,122,1119,7,1.35.91,3.8,25/10/15,7,3,1600
1,2,5,HIT THE BID(P214),J Moreira,A T Millard,122,1173,6,1.09.79,4,06/12/15,7,3,1200
1,2,4,MIDNIGHT RATTLER(T371),J Moreira,J Moore,129,1140,6,1.22.18,1.8,27/12/15,7,3,1400
1,2,8,MOLLY'S JADE STAR(T216),J Moreira,P F Yiu,126,1167,8,1.22.27,3.3,06/03/16,7,4,1400
1,2,5,REWARDING HERO(N376),J Moreira,J Moore,123,1096,3,1.33.43,8.4,03/04/16,7,1,1600
1,2,5,HIT THE BID(P214),J Moreira,A T Millard,125,1180,2,1.39.26,5.1,06/04/16,7,3,1650
1,2,3,LOTUS STRIKES BACK(T145),J Moreira,J Moore,132,1030,3,1.48.07,2.8,16/04/16,7,4,1800
1,2,7,TOP BONUS(T132),J Moreira,J Size,123,1185,1,1.10.79,2.1,04/05/16,7,3,1200
1,2,6,GENERAL SHERMAN(V125),J Moreira,A S Cruz,131,1071,6,1.46.89,3,22/05/16,7,3,1800
1,2,11,WAH MAY BABY(S247),J Moreira,A S Cruz,116,1132,3,1.10.50,2.1,01/06/16,7,3,1200
1,2,10,THOR THE GREATEST(P396),J Moreira,T P Yung,117,1170,4,0.57.11,7.2,08/10/16,7,3,1000
1,2,2,MONEY BOY(A008),J Moreira,J Size,133,1080,13,1.22.35,3.4,08/01/17,7,4,1400
1,2,9,REGENCY BO BO(A050),J Moreira,A S Cruz,124,1087,9,1.21.95,1.6,02/04/17,7,3,1400
1,2,5,BIG BANG BONG(V186),J Moreira,J Size,124,1051,5,1.39.18,3.5,28/06/17,7,2,1650
1,2,8,HAPPY SURVEYS(T248),J Moreira,J Size,118,1159,4,1.10.25,1.6,17/06/15,8,3,1200
1,2,5,SUN JEWELLERY(T301),J Moreira,J Size,124,1109,1,1.21.99,2.3,14/11/15,8,1,1400
1,2,2,PENIAPHOBIA(S143),J Moreira,A S Cruz,128,1151,11,1.08.49,4.1,21/11/15,8,1,1200
1,2,12,SPARKLING SWORD(P256),J Moreira,K W Lui,116,1164,6,1.41.15,4.2,09/12/15,8,3,1650
1,2,11,SICHUAN VIGOUR(P412),J Moreira,J Size,116,1092,4,1.37.30,3.3,13/03/16,8,2,1650
1,2,3,LUCKY GIRL(T355),J Moreira,C H Yip,131,1164,2,1.48.30,1.6,10/04/16,8,3,1800
1,2,11,PIKACHU(S298),J Moreira,D E Ferraris,116,1115,1,1.40.66,3.3,13/04/16,8,2,1650
1,2,8,DYNAMISM(T188),J Moreira,D E Ferraris,120,1161,1,1.40.55,2.9,28/09/16,8,2,1650
1,2,9,RED MARVEL(T417),J Moreira,J Size,119,1081,1,1.38.27,3.3,04/12/16,8,3,1650
1,2,3,LOVE SHOCK(V287),J Moreira,J Size,133,1290,11,1.08.89,2.5,18/01/17,8,3,1200
1,2,12,CHEER WIN(V347),J Moreira,P F Yiu,118,1120,4,1.09.91,2,29/03/17,8,3,1200
1,2,6,ARIZONA BLIZZARD(V264),J Moreira,J Size,125,1089,9,1.09.94,4.8,09/07/17,8,3,1200
1,2,5,SEA RUBY(S238),J Moreira,J Moore,122,1185,4,1.08.38,3.9,21/06/15,9,3,1200
1,2,4,FORMULA WON(P183),J Moreira,C Fownes,126,1025,5,1.40.83,5,13/04/16,9,3,1650
1,2,6,UNICORN(T046),J Moreira,C H Yip,123,1072,9,1.37.52,2.7,24/04/16,9,3,1600
1,2,3,HAPPY SURVEYS(T248),J Moreira,J Size,130,1167,6,1.22.40,3,07/05/16,9,3,1400
1,2,2,BASIC TRILOGY(V133),J Moreira,J Moore,130,1183,1,1.45.94,2,05/06/16,9,2,1800
1,2,1,PRAWN BABA(A002),J Moreira,J Size,133,1086,6,1.48.15,3.2,14/01/17,9,3,1800
1,2,4,EAGLE WAY(A093),J Moreira,J Moore,125,1094,14,2.12.44,4.4,09/04/17,9,2,2200
1,2,10,HAPPY SURVEYS(T248),J Moreira,J Size,121,1150,2,1.21.92,3.2,12/07/15,10,3,1400
1,2,4,THEWIZARDOFOZ(T251),J Moreira,J Size,125,1173,1,1.22.00,1.5,25/10/15,10,2,1400
1,2,2,AMAZING KIDS(T179),J Moreira,J Size,131,1132,12,1.09.61,2.8,13/12/15,10,2,1200
1,2,3,MIDNIGHT RATTLER(T371),J Moreira,J Moore,131,1140,6,1.22.37,2.8,17/01/16,10,3,1400
1,2,3,ENORMOUS HONOUR(T236),J Moreira,Y S Tsui,132,1128,13,1.23.06,6.4,13/03/16,10,3,1400
1,2,8,RACING SUPERNOVA(V128),J Moreira,W Y So,120,1136,5,1.08.93,2.2,29/05/16,10,2,1200
1,2,6,EROICO(T009),J Moreira,J Size,123,1143,1,1.08.25,4.3,19/06/16,10,2,1200
1,2,9,EASTERN EXPRESS(T192),J Moreira,J Size,121,1177,1,1.47.45,3,23/10/16,10,2,1800
1,2,12,BEAT THE CLOCK(V397),J Moreira,J Size,116,1118,14,1.21.90,2,27/11/16,10,3,1400
1,2,6,HAPPY SURVEYS(T248),J Moreira,J Size,123,1180,8,1.21.98,2.8,18/10/15,11,3,1400
2,3,5,MOBILE KING(P084),J Moreira,C Fownes,127,1047,11,2.16.54,5,24/06/15,1,5,2200
2,3,12,RUN FORREST(T176),J Moreira,C S Shum,115,1135,10,1.22.54,3.9,13/12/15,1,3,1400
2,3,1,A FAST ONE(S424),J Moreira,D E Ferraris,133,1066,6,1.11.06,2,09/03/16,1,5,1200
2,3,5,DOUBLE MASTER(P105),J Moreira,T K Ng,130,1092,6,0.57.99,3.3,16/03/16,1,5,1000
2,3,1,RESPECT(T359),J Moreira,J Moore,133,1144,8,1.09.68,9.1,28/03/16,1,5,1200
2,3,7,AH BO(P295),J Moreira,A T Millard,127,1131,7,1.22.36,6.7,03/04/16,1,4,1400
2,3,7,MODERN FORTUNE(T081),J Moreira,J Size,128,1005,3,1.09.34,4.1,06/04/16,1,4,1200
2,3,1,ARM RUNDA(V248),J Moreira,J Size,129,1174,3,0.57.61,3.5,10/04/16,1,1,1000
2,3,2,ARM RUNDA(V248),J Moreira,J Size,126,1174,2,0.57.35,8.1,01/05/16,1,1,1000
2,3,5,SMILING GLORY(V231),J Moreira,K L Man,126,1163,12,1.09.68,4.8,29/05/16,1,4,1200
2,3,7,GORGEOUS AGAIN(V326),J Moreira,C S Shum,127,1066,12,1.35.51,4.4,08/01/17,1,5,1600
2,3,4,GIDDY GIDDY(S367),J Moreira,J Size,131,1128,1,0.57.99,1.9,25/01/17,1,5,1000
2,3,8,JOLLY BOUNTIFUL(A266),J Moreira,J Size,122,983,7,0.57.32,3.8,17/05/17,1,4,1000
2,3,2,BALTIC WARRIOR(S237),J Moreira,C S Shum,130,1107,11,1.10.26,13,21/06/15,2,4,1200
2,3,12,AMAZING ALWAYS(N432),J Moreira,D E Ferraris,119,1152,4,1.22.53,4.7,21/11/15,2,4,1400
2,3,3,SERGEANT TITANIUM(S332),J Moreira,J Size,130,1136,7,1.48.48,2.3,13/12/15,2,3,1800
2,3,10,DIAMOND FRIENDS(S376),J Moreira,J Size,121,1042,6,1.41.74,5.9,20/01/16,2,4,1650
2,3,11,WINASWEWISH(T385),J Moreira,C Fownes,118,1150,9,1.40.66,3.1,02/03/16,2,4,1650
2,3,6,VOLITATION(V223),J Moreira,J Size,125,1170,2,1.10.56,7.4,09/03/16,2,4,1200
2,3,8,SWEET BEAN(S205),J Moreira,C Fownes,124,1011,6,2.19.42,8.1,23/03/16,2,5,2200
2,3,12,HOLY STAR(T068),J Moreira,D J Hall,117,1023,6,1.36.31,4.1,03/04/16,2,5,1600
2,3,11,GOLD TARTINI(N070),J Moreira,D J Hall,116,992,7,1.36.33,7.8,29/05/16,2,5,1600
2,3,8,RESPECT(T359),J Moreira,J Moore,123,1130,9,1.09.32,5.1,19/06/16,2,4,1200
2,3,8,FANTASTICLIFE(S320),J Moreira,C Fownes,128,1111,4,1.23.33,2.9,27/11/16,2,5,1400
2,3,2,GRACYDAD(V200),J Moreira,D J Hall,131,1103,5,1.11.12,2.2,04/01/17,2,4,1200
2,3,2,SPEEDY WALLY(T002),J Moreira,C Fownes,133,1092,12,1.41.91,3.4,25/01/17,2,5,1650
2,3,1,OCTAL LUCK(T205),J Moreira,A Lee,122,1216,7,1.09.44,27,14/06/15,3,4,1200
2,3,7,TOP BONUS(T132),J Moreira,J Size,126,1186,8,1.10.65,4.8,08/07/15,3,4,1200
2,3,8,FUN TAPESTRY(P443),J Moreira,C W Chang,118,1099,4,1.10.98,4.2,14/10/15,3,4,1200
2,3,6,ASHKIYR(P151),J Moreira,J Moore,122,1077,4,2.02.23,2.3,25/10/15,3,3,2000
2,3,5,AMBITIOUS KING(P242),J Moreira,R Gibson,125,1179,6,1.09.07,7.6,18/11/15,3,4,1200
2,3,8,CRIMSON HEART(P237),J Moreira,A T Millard,121,1100,3,1.50.96,3.1,06/12/15,3,5,1800
2,3,2,GLORY SUNSHINE(S313),J Moreira,W Y So,132,1120,3,1.10.78,4.3,27/04/16,3,5,1200
2,3,3,AH BO(P295),J Moreira,A T Millard,128,1126,1,1.22.28,3.7,01/05/16,3,4,1400
2,3,1,DIEGO KOSTA(T357),J Moreira,J Size,130,1118,5,0.57.35,2.3,22/06/16,3,3,1000
2,3,12,SPEEDY WALLY(T002),J Moreira,C Fownes,116,1108,2,1.41.88,1.9,28/09/16,3,4,1650
2,3,1,ASHKIYR(P151),J Moreira,J Moore,133,1077,6,1.47.72,5,20/11/16,3,4,1800
2,3,4,GRACYDAD(V200),J Moreira,D J Hall,129,1102,11,1.10.86,3,23/11/16,3,4,1200
2,3,9,MONEY BOY(A008),J Moreira,J Size,123,1075,8,1.09.60,2.5,04/12/16,3,4,1200
2,3,2,ROYALE ELEGANCE(S098),J Moreira,W Y So,132,1087,5,1.10.46,2.8,15/03/17,3,4,1200
2,3,7,BUMBLE BABY(V306),J Moreira,J Moore,126,1131,7,1.10.77,3.6,22/03/17,3,4,1200
2,3,1,JOLLY BOUNTIFUL(A266),J Moreira,J Size,131,973,1,1.10.40,2.3,16/07/17,3,4,1200
2,3,7,TRENDIFUL(S185),J Moreira,C S Shum,124,1104,11,0.57.35,3.8,17/06/15,4,4,1000
2,3,11,SURE PEACE(S326),J Moreira,J Moore,119,1130,7,1.38.71,2.2,21/06/15,4,4,1650
2,3,9,MODERN FORTUNE(T081),J Moreira,J Size,119,1001,12,1.09.69,3.2,27/06/15,4,4,1200
2,3,6,CHOICE EXCHEQUER(P088),J Moreira,C H Yip,127,1152,8,1.42.95,2.8,09/09/15,4,5,1650
2,3,3,ROUGE ET BLANC(S353),J Moreira,C S Shum,131,1197,3,1.36.86,5.7,13/09/15,4,4,1600
2,3,4,GO-GETTER(S303),J Moreira,J Size,127,1109,1,1.51.92,10,14/10/15,4,4,1800
2,3,12,CAREFREE LET GO(T059),J Moreira,T P Yung,118,1072,12,1.09.91,10,25/10/15,4,3,1200
2,3,2,CARTOON FAY FAY(N014),J Moreira,A T Millard,133,1138,8,1.39.34,2.8,08/11/15,4,4,1650
2,3,9,PENANG HALL(T062),J Moreira,D J Hall,121,1231,2,1.09.97,4.3,27/12/15,4,3,1200
2,3,2,SURE PEACE(S326),J Moreira,J Moore,132,1138,1,1.50.71,2.3,24/01/16,4,4,1800
2,3,11,RAPID TRIUMPH(S438),J Moreira,T P Yung,121,1069,3,1.48.79,7,14/02/16,4,4,1800
2,3,10,LIGHTNING AND GOLD(P354),J Moreira,C H Yip,121,1083,9,1.35.43,3.1,20/03/16,4,4,1600
2,3,13,DIAMOND FRIENDS(S376),J Moreira,J Size,118,1056,10,1.39.75,4.6,06/04/16,4,4,1650
2,3,7,SECRET AGENT(P388),J Moreira,K L Man,126,1051,3,1.10.13,3.3,18/05/16,4,4,1200
2,3,1,GOOD FOR YOU(T265),J Moreira,Y S Tsui,133,960,1,1.21.99,4.2,01/07/16,4,5,1400
2,3,2,GRACYDAD(V200),J Moreira,D J Hall,132,1101,12,1.10.65,6.4,14/12/16,4,4,1200
2,3,4,WISKY(T368),J Moreira,J Size,129,1178,4,1.41.31,2.2,04/01/17,4,4,1650
2,3,2,CASA MASTER(T160),J Moreira,C S Shum,128,1184,6,1.41.06,3.6,08/03/17,4,4,1650
2,3,13,FIVE STARS AGENT(V001),J Moreira,J Size,117,1084,4,1.40.30,4.6,18/06/17,4,4,1650
2,3,12,FIVE STARS AGENT(V001),J Moreira,J Size,118,1068,5,1.23.87,3.7,16/07/17,4,4,1400
2,3,12,EXCITABLE BOY(P440),J Moreira,A Schutz,116,1131,5,0.58.13,2.4,14/10/15,5,4,1000
2,3,4,GRAND PLUS(S066),J Moreira,J Size,128,1097,1,1.10.13,2.8,06/12/15,5,4,1200
2,3,10,DA VINCI(S360),J Moreira,C Fownes,119,1290,8,0.58.26,4.5,20/01/16,5,3,1000
2,3,10,PEACE COMBINATION(T091),J Moreira,C Fownes,125,1060,13,0.57.24,3.9,14/02/16,5,4,1000
2,3,3,GIOVANNI CANALETTO(V193),J Moreira,A S Cruz,124,1099,9,2.30.28,2.7,24/04/16,5,2,2400
2,3,4,KING BOUNTIFUL(T105),J Moreira,J Size,121,1123,3,2.18.48,2.7,26/10/16,5,4,2200
2,3,1,GOOD CHOICE(P423),J Moreira,C H Yip,133,1026,6,1.41.16,14,07/12/16,5,4,1650
2,3,6,SPINNING DANCER(S078),J Moreira,K L Man,125,1047,9,1.41.18,4.8,14/12/16,5,4,1650
2,3,7,GO BEAUTY GO(V316),J Moreira,J Moore,125,1146,10,1.35.58,2,17/12/16,5,4,1600
2,3,9,DRAGON WARRIOR(V202),J Moreira,W Y So,120,1175,3,1.09.63,2.4,18/01/17,5,4,1200
2,3,12,PEACE COMBINATION(T091),J Moreira,C Fownes,119,1074,8,0.56.63,11,09/07/17,5,4,1000
2,3,2,SIGHT BELIEVER(P258),J Moreira,J Size,131,1156,14,0.55.64,5,27/06/15,6,3,1000
2,3,5,LEADING HORSE(T322),J Moreira,L Ho,125,1089,10,1.36.70,2.5,14/11/15,6,4,1600
2,3,7,ACCESS YEARS(P087),J Moreira,J Size,124,1054,4,1.37.00,12,18/11/15,6,1,1650
2,3,5,MISSION POSSIBLE(V043),J Moreira,C S Shum,124,967,3,1.10.51,3.3,23/12/15,6,4,1200
2,3,8,ANTICIPATION(T198),J Moreira,A S Cruz,121,1146,10,1.49.07,2.8,24/01/16,6,2,1800
2,3,4,MAGICAL BEAUTY(T342),J Moreira,A S Cruz,129,1121,6,1.22.88,4.6,31/01/16,6,4,1400
2,3,10,SMILING GLORY(V231),J Moreira,K L Man,125,1165,10,0.57.13,2.5,10/04/16,6,4,1000
2,3,12,TOM'S CHARM(P450),J Moreira,J Size,116,1018,8,1.39.81,4.6,18/05/16,6,3,1650
2,3,2,SUPER SPRINTER(V105),J Moreira,C S Shum,129,1037,10,1.42.52,3.9,30/10/16,6,4,1650
2,3,3,MILITARY ATTACK(N175),J Moreira,C Fownes,123,1021,2,2.01.19,3.8,20/11/16,6,2,2000
2,3,8,STAR OF JOY(A171),J Moreira,K L Man,123,1058,1,1.09.67,2.7,12/03/17,6,3,1200
2,3,1,AMAZING KIDS(T179),J Moreira,J Size,133,1119,12,1.21.00,1.8,14/06/15,7,3,1400
2,3,2,AXIOM(P095),J Moreira,A Schutz,130,1093,11,1.41.23,10,08/07/15,7,4,1650
2,3,2,DANEWIN EXPRESS(S234),J Moreira,A S Cruz,131,1165,2,1.22.57,3.9,08/11/15,7,4,1400
2,3,1,ABLE FRIEND(P303),J Moreira,J Moore,128,1293,6,1.33.96,1.4,21/11/15,7,1,1600
2,3,1,ABLE FRIEND(P303),J Moreira,J Moore,126,1277,10,1.34.07,1.7,13/12/15,7,1,1600
2,3,3,SUPEROI(T017),J Moreira,D Cruz,130,1061,5,1.42.69,2.1,23/12/15,7,3,1650
2,3,3,HIT THE BID(P214),J Moreira,A T Millard,132,1177,4,1.09.58,2.5,17/01/16,7,3,1200
2,3,4,PENIAPHOBIA(S143),J Moreira,A S Cruz,126,1153,3,1.08.64,2.6,31/01/16,7,1,1200
2,3,12,SECRET COMMAND(S275),J Moreira,A T Millard,115,1087,5,1.09.50,5.5,14/02/16,7,2,1200
2,3,3,LUCKY YEAR(T245),J Moreira,C S Shum,119,1135,10,1.10.20,2.7,09/03/16,7,2,1200
2,3,7,STRATHMORE(S206),J Moreira,A T Millard,127,1195,3,1.09.29,3.8,20/03/16,7,1,1200
2,3,2,KING OF MONGOLIA(S414),J Moreira,C S Shum,128,1120,2,1.41.08,4,27/04/16,7,3,1650
2,3,5,HIT THE BID(P214),J Moreira,A T Millard,131,1191,2,1.37.97,4.9,14/05/16,7,3,1650
2,3,8,TOP BONUS(T132),J Moreira,J Size,121,1186,4,1.10.30,5.1,22/06/16,7,3,1200
2,3,7,PIKACHU(S298),J Moreira,D E Ferraris,122,1145,9,1.41.97,2.4,30/10/16,7,2,1650
2,3,8,SUN JEWELLERY(T301),J Moreira,J Size,123,1134,5,1.33.83,3.2,20/11/16,7,1,1600
2,3,10,THE SYLPH(T055),J Moreira,D E Ferraris,120,1025,1,1.41.42,3,23/11/16,7,3,1650
2,3,7,FLYING FORCE(V014),J Moreira,C H Yip,123,1074,12,1.10.05,5.7,14/01/17,7,3,1200
2,3,7,STAR MAJESTIC(S093),J Moreira,P O'Sullivan,115,1094,5,1.41.59,7.4,22/10/15,8,2,1650
2,3,8,ENSURING(S437),J Moreira,J Size,115,1120,11,1.47.16,4.1,08/11/15,8,1,1800
2,3,10,TANGO FIRE(S081),J Moreira,D J Hall,116,1056,6,1.11.10,9,23/03/16,8,3,1200
2,3,4,ATHENA BABY(S449),J Moreira,C S Shum,125,1061,10,1.34.05,4.5,05/06/16,8,3,1600
2,3,4,MAGNETISM(V114),J Moreira,D E Ferraris,132,1098,6,1.22.12,5.2,01/07/16,8,4,1400
2,3,7,VARA PEARL(S138),J Moreira,A T Millard,121,1053,9,1.40.38,3.3,04/01/17,8,3,1650
